branch,bus,ptdf,sensitivity,wind_MW,wind_farms
3330-3331-1,20900,-0.003994673768380948,-0.003994673768380948,109.2,2
3330-3331-1,22811,-0.003994673768223921,-0.003994673768223921,2.55,1
3330-3331-1,23610,-0.003994673768328216,-0.003994673768328216,72.39,2
3330-3331-1,28810,0.9960053262311064,0.9960053262311064,40.8,3
3330-3331-1,32060,-0.003994673768296025,-0.003994673768296025,450.0,1
3330-3331-1,36210,-0.003994673768362916,-0.003994673768362916,59.0,2
3330-3331-1,36411,-0.0039946737683347186,-0.0039946737683347186,60.162,9
3330-3331-1,39420,-0.003994673768354826,-0.003994673768354826,450.0,1
3330-3331-1,44731,-0.003994673768349845,-0.003994673768349845,483.0,1
3330-3331-1,44732,-0.003994673768325136,-0.003994673768325136,483.0,1
3330-3331-1,44733,-0.0039946737683274405,-0.0039946737683274405,483.0,1
3330-3331-1,51911,-0.003994673768101318,-0.003994673768101318,139.2,2
3330-3331-1,52610,-0.00399467376831031,-0.00399467376831031,46.3,3
3330-3331-1,66094,-0.0039946737682466545,-0.0039946737682466545,58.0,1
3330-3331-1,66096,-0.003994673768276315,-0.003994673768276315,84.0,1
3330-3331-1,66123,-0.003994673768285406,-0.003994673768285406,370.0,2
3330-3331-1,68090,-0.003994673768382149,-0.003994673768382149,34.0,1
3330-3331-1,70010,-0.003994673768142894,-0.003994673768142894,82.5,4
3330-3331-1,71011,-0.003994673768175008,-0.003994673768175008,50.15,3
3330-3331-1,73500,-0.003994673768152712,-0.003994673768152712,47.5,1
3330-3331-1,74011,-0.003994673768202288,-0.003994673768202288,13.8,1
3330-3331-1,75010,-0.003994673768157309,-0.003994673768157309,103.0,4
3330-3331-1,77210,-0.003994673768098393,-0.003994673768098393,67.9,3
3330-3331-1,77212,-0.003994673768089762,-0.003994673768089762,51.6,1
3330-3331-1,77511,-0.003994673768200529,-0.003994673768200529,17.5,1
3330-3331-1,79010,-0.0039946737681435425,-0.0039946737681435425,16.9,1
3330-3331-1,80710,-0.003994673768166301,-0.003994673768166301,67.5,5
3330-3331-1,81810,-0.0039946737681798095,-0.0039946737681798095,73.7,3
3330-3331-1,83011,-0.0039946737682045735,-0.0039946737682045735,15.0,2
3330-3331-1,83510,-0.003994673768178039,-0.003994673768178039,37.7,2
3330-3331-1,84412,-0.003994673768212841,-0.003994673768212841,15.0,1
3330-3331-1,85510,-0.00399467376812182,-0.00399467376812182,70.6,3
3330-3331-1,87510,-0.003994673768143939,-0.003994673768143939,95.7,7
3330-3331-1,87900,-0.00399467376817259,-0.00399467376817259,76.3,4
3330-3331-1,89210,-0.003994673768183154,-0.003994673768183154,27.6,1
3330-3331-1,89510,-0.00399467376815762,-0.00399467376815762,28.1,4
3330-3331-1,90210,-0.003994673768180275,-0.003994673768180275,90.0,7
3330-28810-1,1021,0.0026631158455164283,-0.0026631158455164283,8.16,2
3330-28810-1,1061,0.0026631158455283632,-0.0026631158455283632,15.6,4
3330-28810-1,1121,0.0026631158455242415,-0.0026631158455242415,118.39000000000001,4
3330-28810-1,1131,0.0026631158455215354,-0.0026631158455215354,34.35,1
3330-28810-1,1141,0.0026631158455226456,-0.0026631158455226456,0.9,1
3330-28810-1,1231,0.002663115845518666,-0.002663115845518666,42.0,2
3330-28810-1,1251,0.002663115845521896,-0.002663115845521896,154.219,11
3330-28810-1,1281,0.0026631158455094894,-0.0026631158455094894,65.71000000000001,6
3330-28810-1,1311,0.0026631158455101556,-0.0026631158455101556,147.6,4
3330-28810-1,1341,0.0026631158455349135,-0.0026631158455349135,89.3,17
3330-28810-1,1381,0.002663115845512709,-0.002663115845512709,2.0,1
3330-28810-1,1401,0.0026631158455174553,-0.0026631158455174553,46.88999999999999,6
3330-28810-1,1431,0.00266311584552752,-0.00266311584552752,45.0,1
3330-28810-1,1441,0.002663115845508046,-0.002663115845508046,13.6,3
3330-28810-1,1461,0.0026631158455123205,-0.0026631158455123205,32.4,1
3330-28810-1,1481,0.0026631158455144577,-0.0026631158455144577,1.7,1
3330-28810-1,1511,0.002663115845521924,-0.002663115845521924,100.549,5
3330-28810-1,1521,0.0026631158455301673,-0.0026631158455301673,56.4,1
3330-28810-1,1551,0.0026631158455093784,-0.0026631158455093784,169.05,7
3330-28810-1,1571,0.002663115845529973,-0.002663115845529973,22.94,3
3330-28810-1,1631,0.002663115845528863,-0.002663115845528863,79.60300000000001,12
3330-28810-1,1651,0.0026631158455211468,-0.0026631158455211468,51.599999999999994,2
3330-28810-1,1661,0.00266311584551443,-0.00266311584551443,50.44,7
3330-28810-1,1671,0.002663115845527947,-0.002663115845527947,75.0,1
3330-28810-1,1751,0.002663115845507713,-0.002663115845507713,54.0,2
3330-28810-1,1821,0.002663115845520661,-0.002663115845520661,9.24,2
3330-28810-1,1831,0.002663115845518489,-0.002663115845518489,7.99,2
3330-28810-1,1841,0.0026631158455179167,-0.0026631158455179167,7.49,2
3330-28810-1,1881,0.0026631158455062143,-0.0026631158455062143,70.699,7
3330-28810-1,1901,0.002663115845529595,-0.002663115845529595,55.74,7
3330-28810-1,1931,0.0026631158455269754,-0.0026631158455269754,34.8,2
3330-28810-1,1971,0.0026631158455059367,-0.0026631158455059367,81.0,3
3330-28810-1,1991,0.0026631158455187147,-0.0026631158455187147,41.400000000000006,4
3330-28810-1,2101,0.0026631158455433512,-0.0026631158455433512,16.6,2
3330-28810-1,2111,0.0026631158455225276,-0.0026631158455225276,174.0,2
3330-28810-1,2131,0.002663115845521369,-0.002663115845521369,28.5,1
3330-28810-1,2141,0.0026631158455119874,-0.0026631158455119874,8.98,2
3330-28810-1,2151,0.002663115845522479,-0.002663115845522479,25.2,1
3330-28810-1,2171,0.002663115845519426,-0.002663115845519426,33.6,1
3330-28810-1,2181,0.002663115845540326,-0.002663115845540326,5.949999999999999,4
3330-28810-1,2221,0.002663115845507491,-0.002663115845507491,27.17,4
3330-28810-1,2225,0.002663115845507269,-0.002663115845507269,22.95,2
3330-28810-1,2231,0.0026631158455155818,-0.0026631158455155818,59.5,1
3330-28810-1,2241,0.002663115845525664,-0.002663115845525664,26.03,5
3330-28810-1,2281,0.002663115845513875,-0.002663115845513875,40.8,1
3330-28810-1,2331,0.0026631158455198006,-0.0026631158455198006,47.3,1
3330-28810-1,2391,0.002663115845508518,-0.002663115845508518,36.0,1
3330-28810-1,2401,0.0026631158455305004,-0.0026631158455305004,79.2,1
3330-28810-1,2601,0.002663115845524533,-0.002663115845524533,75.6,2
3330-28810-1,2651,0.002663115845527808,-0.002663115845527808,49.5,1
3330-28810-1,2671,0.002663115845529418,-0.002663115845529418,82.0,3
3330-28810-1,2701,0.0026631158455434623,-0.0026631158455434623,0.5,1
3330-28810-1,2731,0.002663115845506825,-0.002663115845506825,29.8,2
3330-28810-1,2742,0.0026631158455186488,-0.0026631158455186488,450.0,1
3330-28810-1,2771,0.002663115845508379,-0.002663115845508379,74.215,4
3330-28810-1,2821,0.0026631158455395765,-0.0026631158455395765,8.0,2
3330-28810-1,2881,0.002663115845494113,-0.002663115845494113,26.0,1
3330-28810-1,3101,0.002663115845505916,-0.002663115845505916,35.95,1
3330-28810-1,3221,0.0026631158455102666,-0.0026631158455102666,0.85,1
3330-28810-1,3251,0.0026631158455190374,-0.0026631158455190374,83.15,4
3330-28810-1,3301,0.0026631158455147075,-0.0026631158455147075,13.85,2
3330-28810-1,3311,0.002663115845537384,-0.002663115845537384,110.2,1
3330-28810-1,3391,-0.997336884154489,0.997336884154489,105.0,1
3330-28810-1,3461,0.0026631158455226456,-0.0026631158455226456,18.0,1
3330-28810-1,3481,0.0026631158455226456,-0.0026631158455226456,37.0,1
3330-28810-1,3491,0.0026631158455410753,-0.0026631158455410753,48.9,1
3330-28810-1,3501,0.002663115845526337,-0.002663115845526337,9.55,2
3330-28810-1,3511,0.0026631158455351356,-0.0026631158455351356,97.5,2
3330-28810-1,3561,0.0026631158455427406,-0.0026631158455427406,33.1,1
3330-28810-1,3571,0.0026631158455242034,-0.0026631158455242034,34.0,1
3330-28810-1,3581,0.0026631158455410753,-0.0026631158455410753,60.27,7
3330-28810-1,3591,0.0026631158455389103,-0.0026631158455389103,30.5,1
3330-28810-1,3621,0.002663115845508421,-0.002663115845508421,68.4,2
3330-28810-1,3801,0.002663115845513764,-0.002663115845513764,1.7,1
3330-28810-1,3821,0.002663115845538855,-0.002663115845538855,68.698,7
3330-28810-1,3881,0.0026631158455092674,-0.0026631158455092674,24.0,1
3330-28810-1,3891,0.002663115845507935,-0.002663115845507935,67.89999999999999,2
3330-28810-1,3941,0.0026631158455267534,-0.0026631158455267534,17.25,1
3330-28810-1,4041,0.0026631158455235338,-0.0026631158455235338,6.0,1
3330-28810-1,4071,0.0026631158455405757,-0.0026631158455405757,84.96,3
3330-28810-1,4091,0.0026631158455383552,-0.0026631158455383552,95.25,4
3330-28810-1,4121,0.0026631158455359683,-0.0026631158455359683,60.0,1
3330-28810-1,4261,0.002663115845513986,-0.002663115845513986,14.69,6
3330-28810-1,4361,0.002663115845516817,-0.002663115845516817,9.0,1
3330-28810-1,4371,0.0026631158455249215,-0.0026631158455249215,77.3,4
3330-28810-1,4391,0.002663115845527919,-0.002663115845527919,50.0,1
3330-28810-1,4481,0.002663115845527232,-0.002663115845527232,54.20099999999999,2
3330-28810-1,4671,0.0026631158455259485,-0.0026631158455259485,90.0,1
3330-28810-1,4681,0.0026631158455210358,-0.0026631158455210358,32.49,3
3330-28810-1,4701,0.002663115845526337,-0.002663115845526337,4.99,1
3330-28810-1,4781,0.0026631158455414083,-0.0026631158455414083,78.62,3
3330-28810-1,4951,0.002663115845521185,-0.002663115845521185,46.1,4
3330-28810-1,4961,0.0026631158455396875,-0.0026631158455396875,28.017,3
3330-28810-1,4981,0.0026631158455281967,-0.0026631158455281967,17.73,3
3330-28810-1,4991,0.002663115845542241,-0.002663115845542241,63.25,10
3330-28810-1,5001,0.002663115845523173,-0.002663115845523173,7.65,1
3330-28810-1,5081,0.002663115845524134,-0.002663115845524134,105.0,1
3330-28810-1,5191,0.0026631158455343584,-0.0026631158455343584,29.9,1
3330-28810-1,5221,0.0026631158455261983,-0.0026631158455261983,31.0,3
3330-28810-1,5241,0.002663115845523756,-0.002663115845523756,19.2,1
3330-28810-1,5261,0.0026631158455234782,-0.0026631158455234782,26.5,7
3330-28810-1,5271,0.0026631158455101833,-0.0026631158455101833,59.08,3
3330-28810-1,5274,0.0026631158455100723,-0.0026631158455100723,115.08,3
3330-28810-1,5281,0.002663115845519093,-0.002663115845519093,47.56,6
3330-28810-1,5301,0.0026631158455068527,-0.0026631158455068527,41.8,5
3330-28810-1,5341,0.00266311584552531,-0.00266311584552531,12.040000000000001,3
3330-28810-1,5361,0.00266311584554213,-0.00266311584554213,44.69,6
3330-28810-1,5381,0.002663115845510322,-0.002663115845510322,4.6,2
3330-28810-1,5441,0.0026631158455152765,-0.0026631158455152765,18.53,3
3330-28810-1,5501,0.0026631158455133266,-0.0026631158455133266,38.9,3
3330-28810-1,6201,0.002663115845507491,-0.002663115845507491,156.84,2
3330-28810-1,6931,0.002663115845510877,-0.002663115845510877,20.0,1
3330-28810-1,11261,0.0026631158455246925,-0.0026631158455246925,800.0,1
3330-28810-1,11310,0.0026631158455215354,-0.0026631158455215354,23.15,1
3330-28810-1,14010,0.0026631158455174553,-0.0026631158455174553,33.9,1
3330-28810-1,14013,0.0026631158455175385,-0.0026631158455175385,172.0,2
3330-28810-1,14016,0.0026631158455173165,-0.0026631158455173165,50.0,1
3330-28810-1,14720,0.0026631158455377862,-0.0026631158455377862,500.0,1
3330-28810-1,17010,0.002663115845534969,-0.002663115845534969,55.0,2
3330-28810-1,17420,0.002663115845531916,-0.002663115845531916,824.0,1
3330-28810-1,20900,0.002663115845519669,-0.002663115845519669,109.2,2
3330-28810-1,22811,0.002663115845513875,-0.002663115845513875,2.55,1
3330-28810-1,23610,0.0026631158455125425,-0.0026631158455125425,72.39,2
3330-28810-1,28810,-0.9973368841544903,0.9973368841544903,40.8,3
3330-28810-1,32060,0.002663115845512598,-0.002663115845512598,450.0,1
3330-28810-1,36210,0.002663115845508407,-0.002663115845508407,59.0,2
3330-28810-1,36411,0.002663115845519013,-0.002663115845519013,60.162,9
3330-28810-1,39420,0.0026631158455249215,-0.0026631158455249215,450.0,1
3330-28810-1,44731,0.0026631158455377307,-0.0026631158455377307,483.0,1
3330-28810-1,44732,0.0026631158455325127,-0.0026631158455325127,483.0,1
3330-28810-1,44733,0.0026631158455328596,-0.0026631158455328596,483.0,1
3330-28810-1,51911,0.0026631158455381887,-0.0026631158455381887,139.2,2
3330-28810-1,52610,0.002663115845521702,-0.002663115845521702,46.3,3
3330-28810-1,66094,0.002663115845526809,-0.002663115845526809,58.0,1
3330-28810-1,66096,0.002663115845510211,-0.002663115845510211,84.0,1
3330-28810-1,66123,0.002663115845538161,-0.002663115845538161,370.0,2
3330-28810-1,68090,0.0026631158455109327,-0.0026631158455109327,34.0,1
3330-28810-1,70010,0.0026631158455519,-0.0026631158455519,82.5,4
3330-28810-1,71011,0.002663115845537911,-0.002663115845537911,50.15,3
3330-28810-1,73500,0.0026631158455381887,-0.0026631158455381887,47.5,1
3330-28810-1,74011,0.0026631158455370785,-0.0026631158455370785,13.8,1
3330-28810-1,75010,0.0026631158455405757,-0.0026631158455405757,103.0,4
3330-28810-1,77210,0.0026631158455520665,-0.0026631158455520665,67.9,3
3330-28810-1,77212,0.002663115845552233,-0.002663115845552233,51.6,1
3330-28810-1,77511,0.002663115845542463,-0.002663115845542463,17.5,1
3330-28810-1,79010,0.002663115845549291,-0.002663115845549291,16.9,1
3330-28810-1,80710,0.002663115845546238,-0.002663115845546238,67.5,5
3330-28810-1,81810,0.002663115845543851,-0.002663115845543851,73.7,3
3330-28810-1,83011,0.0026631158455379667,-0.0026631158455379667,15.0,2
3330-28810-1,83510,0.002663115845541575,-0.002663115845541575,37.7,2
3330-28810-1,84412,0.00266311584555301,-0.00266311584555301,15.0,1
3330-28810-1,85510,0.0026631158455494575,-0.0026631158455494575,70.6,3
3330-28810-1,87510,0.0026631158455474035,-0.0026631158455474035,95.7,7
3330-28810-1,87900,0.0026631158455389103,-0.0026631158455389103,76.3,4
3330-28810-1,89210,0.0026631158455436843,-0.0026631158455436843,27.6,1
3330-28810-1,89510,0.0026631158455446835,-0.0026631158455446835,28.1,4
3330-28810-1,90210,0.0026631158455452386,-0.0026631158455452386,90.0,7
3341-33410-1,1021,0.001331557922759019,-0.001331557922759019,8.16,2
3341-33410-1,1061,0.0013315579227672902,-0.0013315579227672902,15.6,4
3341-33410-1,1121,0.0013315579227692886,-0.0013315579227692886,118.39000000000001,4
3341-33410-1,1131,0.001331557922763002,-0.001331557922763002,34.35,1
3341-33410-1,1141,0.0013315579227569097,-0.0013315579227569097,0.9,1
3341-33410-1,1231,0.001331557922770843,-0.001331557922770843,42.0,2
3341-33410-1,1251,0.0013315579227595742,-0.0013315579227595742,154.219,11
3341-33410-1,1281,0.0013315579227620444,-0.0013315579227620444,65.71000000000001,6
3341-33410-1,1311,0.0013315579227622942,-0.0013315579227622942,147.6,4
3341-33410-1,1341,0.0013315579227743957,-0.0013315579227743957,89.3,17
3341-33410-1,1381,0.001331557922757881,-0.001331557922757881,2.0,1
3341-33410-1,1401,0.001331557922766402,-0.001331557922766402,46.88999999999999,6
3341-33410-1,1431,0.0013315579227652918,-0.0013315579227652918,45.0,1
3341-33410-1,1441,0.0013315579227575897,-0.0013315579227575897,13.6,3
3341-33410-1,1461,0.0013315579227575203,-0.0013315579227575203,32.4,1
3341-33410-1,1481,0.0013315579227639596,-0.0013315579227639596,1.7,1
3341-33410-1,1511,0.0013315579227632796,-0.0013315579227632796,100.549,5
3341-33410-1,1521,0.001331557922771509,-0.001331557922771509,56.4,1
3341-33410-1,1551,0.0013315579227587693,-0.0013315579227587693,169.05,7
3341-33410-1,1571,0.0013315579227766161,-0.0013315579227766161,22.94,3
3341-33410-1,1631,0.0013315579227670682,-0.0013315579227670682,79.60300000000001,12
3341-33410-1,1651,0.001331557922760851,-0.001331557922760851,51.599999999999994,2
3341-33410-1,1661,0.0013315579227639596,-0.0013315579227639596,50.44,7
3341-33410-1,1671,0.0013315579227697327,-0.0013315579227697327,75.0,1
3341-33410-1,1751,0.0013315579227631824,-0.0013315579227631824,54.0,2
3341-33410-1,1821,0.0013315579227639596,-0.0013315579227639596,9.24,2
3341-33410-1,1831,0.0013315579227590746,-0.0013315579227590746,7.99,2
3341-33410-1,1841,0.001331557922770843,-0.001331557922770843,7.49,2
3341-33410-1,1881,0.0013315579227551333,-0.0013315579227551333,70.699,7
3341-33410-1,1901,0.001331557922760851,-0.001331557922760851,55.74,7
3341-33410-1,1931,0.0013315579227688445,-0.0013315579227688445,34.8,2
3341-33410-1,1971,0.0013315579227638763,-0.0013315579227638763,81.0,3
3341-33410-1,1991,0.0013315579227692886,-0.0013315579227692886,41.400000000000006,4
3341-33410-1,2101,0.0013315579227732854,-0.0013315579227732854,16.6,2
3341-33410-1,2111,0.0013315579227627383,-0.0013315579227627383,174.0,2
3341-33410-1,2131,0.0013315579227633212,-0.0013315579227633212,28.5,1
3341-33410-1,2141,0.001331557922761073,-0.001331557922761073,8.98,2
3341-33410-1,2151,0.001331557922761406,-0.001331557922761406,25.2,1
3341-33410-1,2171,0.0013315579227619612,-0.0013315579227619612,33.6,1
3341-33410-1,2181,0.0013315579227703433,-0.0013315579227703433,5.949999999999999,4
3341-33410-1,2221,0.001331557922759824,-0.001331557922759824,27.17,4
3341-33410-1,2225,0.0013315579227595464,-0.0013315579227595464,22.95,2
3341-33410-1,2231,0.0013315579227574786,-0.0013315579227574786,59.5,1
3341-33410-1,2241,0.00133155792276074,-0.00133155792276074,26.03,5
3341-33410-1,2281,0.0013315579227626273,-0.0013315579227626273,40.8,1
3341-33410-1,2331,0.001331557922761184,-0.001331557922761184,47.3,1
3341-33410-1,2391,0.0013315579227478058,-0.0013315579227478058,36.0,1
3341-33410-1,2401,0.001331557922771509,-0.001331557922771509,79.2,1
3341-33410-1,2601,0.0013315579227681784,-0.0013315579227681784,75.6,2
3341-33410-1,2651,0.0013315579227679564,-0.0013315579227679564,49.5,1
3341-33410-1,2671,0.0013315579227668461,-0.0013315579227668461,82.0,3
3341-33410-1,2701,0.0013315579227651392,-0.0013315579227651392,0.5,1
3341-33410-1,2731,0.0013315579227636543,-0.0013315579227636543,29.8,2
3341-33410-1,2742,0.0013315579227644037,-0.0013315579227644037,450.0,1
3341-33410-1,2771,0.0013315579227629881,-0.0013315579227629881,74.215,4
3341-33410-1,2821,0.0013315579227750618,-0.0013315579227750618,8.0,2
3341-33410-1,2881,0.0013315579227519414,-0.0013315579227519414,26.0,1
3341-33410-1,3101,0.0013315579227504704,-0.0013315579227504704,35.95,1
3341-33410-1,3221,0.0013315579227574925,-0.0013315579227574925,0.85,1
3341-33410-1,3251,0.001331557922761406,-0.001331557922761406,83.15,4
3341-33410-1,3301,0.0013315579227621277,-0.0013315579227621277,13.85,2
3341-33410-1,3311,0.001331557922771398,-0.001331557922771398,110.2,1
3341-33410-1,3391,0.0013315579227630991,-0.0013315579227630991,105.0,1
3341-33410-1,3461,0.0013315579227620444,-0.0013315579227620444,18.0,1
3341-33410-1,3481,0.0013315579227621555,-0.0013315579227621555,37.0,1
3341-33410-1,3491,0.0013315579227735075,-0.0013315579227735075,48.9,1
3341-33410-1,3501,0.0013315579227621832,-0.0013315579227621832,9.55,2
3341-33410-1,3511,0.0013315579227651808,-0.0013315579227651808,97.5,2
3341-33410-1,3561,0.0013315579227733965,-0.0013315579227733965,33.1,1
3341-33410-1,3571,0.0013315579227620722,-0.0013315579227620722,34.0,1
3341-33410-1,3581,0.0013315579227735075,-0.0013315579227735075,60.27,7
3341-33410-1,3591,0.0013315579227737295,-0.0013315579227737295,30.5,1
3341-33410-1,3621,0.001331557922742782,-0.001331557922742782,68.4,2
3341-33410-1,3801,0.0013315579227583807,-0.0013315579227583807,1.7,1
3341-33410-1,3821,0.0013315579227723973,-0.0013315579227723973,68.698,7
3341-33410-1,3881,0.0013315579227590815,-0.0013315579227590815,24.0,1
