outage,hour,out_s,hit,hit_s,worst_pct,n_over,eir_lost,eir_rounds,eir_caused,eir_islands,eir_cut,eir_all_lines,eir_min_s,veto_lost,veto_cut,veto_rounds,nothing_lost,nothing_islands,size,chain
3261-3341-1,100,121.0,1122-1742-1,513.0,100.26,1,0,1,0,0,3.9,1,0.0,0,1.4,1,13,1,121.0,
3521-4061-1,50,121.0,3581-89516-1,123.0,100.14,1,0,1,0,0,0.2,1,0.0,0,0.1,1,14,1,121.0,
3521-4061-1,55,121.0,3581-89516-1,123.0,100.14,1,0,1,0,0,0.2,1,0.0,0,0.1,1,14,1,121.0,
3521-4061-1,56,121.0,3581-89516-1,123.0,100.13,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,121.0,
3521-4061-1,57,121.0,3581-89516-1,123.0,100.13,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,121.0,
3521-4061-1,58,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
3521-4061-1,59,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
3521-4061-1,60,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
3521-4061-1,61,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
3521-4061-1,62,121.0,3581-89516-1,123.0,100.13,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,121.0,
3521-4061-1,63,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,121.0,
3521-4061-1,64,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,121.0,
3521-4061-1,65,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,121.0,
3521-4061-1,66,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.1,1,0.0,0,0.0,1,1,0,121.0,
3521-4061-1,72,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
3521-4061-1,73,121.0,3581-89516-1,123.0,100.13,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
3521-4061-1,74,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.0,1,1,0,121.0,
3521-4061-1,75,121.0,3581-89516-1,123.0,100.13,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
3521-4061-1,79,121.0,3581-89516-1,123.0,100.14,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,121.0,
3521-4061-1,90,121.0,3581-89516-1,123.0,100.13,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,121.0,
3521-4061-1,91,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.0,1,1,0,121.0,
3521-4061-1,92,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.1,1,0.0,0,0.0,1,1,0,121.0,
3521-4061-1,94,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
3521-4061-1,96,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.1,1,0.0,0,0.0,1,1,0,121.0,
3521-4061-1,97,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.0,1,1,0,121.0,
3521-4061-1,102,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
3521-4061-1,103,121.0,3581-89516-1,123.0,100.13,1,0,1,0,0,0.2,1,0.0,0,0.1,1,14,1,121.0,
3521-4061-1,104,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
3521-4061-1,105,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
3521-4061-1,106,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
3521-4061-1,107,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.0,1,1,0,121.0,
3521-4061-1,108,121.0,3581-89516-1,123.0,100.13,1,0,1,0,0,0.2,1,0.0,0,0.1,1,15,1,121.0,
3521-4061-1,109,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,12,1,121.0,
3521-4061-1,144,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.1,1,0.0,0,0.0,1,14,1,121.0,
3521-4061-1,145,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
3521-4061-1,146,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,14,1,121.0,
3521-4061-1,147,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,14,1,121.0,
3521-4061-1,148,121.0,3581-89516-1,123.0,100.13,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,121.0,
3521-4061-1,149,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,14,1,121.0,
3521-4061-1,150,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
3521-4061-1,151,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
3521-4061-1,152,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
3521-4061-1,153,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.0,1,14,1,121.0,
3521-4061-1,154,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.0,1,14,1,121.0,
3521-4061-1,155,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,14,1,121.0,
3521-4061-1,156,121.0,3581-89516-1,123.0,100.13,1,0,1,0,0,0.1,1,0.0,0,0.1,1,14,1,121.0,
3521-4061-1,157,121.0,3581-89516-1,123.0,100.13,1,0,1,0,0,0.1,1,0.0,0,0.1,1,14,1,121.0,
3521-4061-1,158,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,14,1,121.0,
3521-4061-1,159,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.1,1,0.0,0,0.0,1,15,1,121.0,
3521-4061-1,160,121.0,3581-89516-1,123.0,100.1,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
3521-4061-1,166,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
3561-35211-1,15,121.0,3581-89516-1,123.0,100.2,1,0,1,0,0,0.5,1,0.0,0,0.2,1,1,0,121.0,
3561-35211-1,17,121.0,3581-89516-1,123.0,100.48,1,0,1,0,0,1.2,1,0.0,0,0.9,1,1,0,121.0,
3561-35211-1,57,121.0,3581-89516-1,123.0,100.18,1,0,1,0,0,0.5,1,0.0,0,0.2,1,1,0,121.0,
3561-35211-1,58,121.0,3581-89516-1,123.0,100.15,1,0,1,0,0,0.3,1,0.0,0,0.1,1,1,0,121.0,
3561-35211-1,59,121.0,3581-89516-1,123.0,100.71,1,0,1,0,0,3.8,1,0.0,0,1.6,1,1,0,121.0,
3561-35211-1,61,121.0,3581-89516-1,123.0,100.21,1,0,1,0,0,0.6,1,0.0,0,0.3,1,1,0,121.0,
3561-35211-1,62,121.0,3581-89516-1,123.0,100.35,1,0,1,0,0,1.5,1,0.0,0,0.6,1,1,0,121.0,
3561-35211-1,63,121.0,3581-89516-1,123.0,100.26,1,0,1,0,0,1.1,1,0.0,0,0.4,1,1,0,121.0,
3561-35211-1,64,121.0,3581-89516-1,123.0,100.56,1,0,1,0,0,3.0,1,0.0,0,1.1,1,1,0,121.0,
3561-35211-1,65,121.0,3581-89516-1,123.0,100.29,1,0,1,0,0,1.5,1,0.0,0,0.5,1,1,0,121.0,
3561-35211-1,66,121.0,3581-89516-1,123.0,100.44,1,0,1,0,0,2.2,1,0.0,0,0.9,1,1,0,121.0,
3561-35211-1,67,121.0,3581-89516-1,123.0,100.14,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,121.0,
3561-35211-1,68,121.0,3581-89516-1,123.0,100.1,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
3561-35211-1,72,121.0,3581-89516-1,123.0,100.32,1,0,1,0,0,1.5,1,0.0,0,0.6,1,1,0,121.0,
3561-35211-1,103,121.0,3691-4041-1,192.0,100.18,1,0,1,0,0,0.7,1,0.0,0,0.3,1,2,1,121.0,
3561-35211-1,108,121.0,3691-4041-1,192.0,100.17,1,0,1,0,0,0.5,1,0.0,0,0.2,1,2,1,121.0,
3561-35211-1,126,121.0,3581-89516-1,123.0,100.19,1,0,1,0,0,0.4,1,0.0,0,0.2,1,1,0,121.0,
3561-35211-1,128,121.0,3581-89516-1,123.0,100.26,1,0,1,0,0,0.7,1,0.0,0,0.4,1,1,0,121.0,
3561-35211-1,129,121.0,3581-89516-1,123.0,100.15,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,121.0,
3561-35211-1,130,121.0,3581-89516-1,123.0,100.69,1,0,1,0,0,1.9,1,0.0,0,1.4,1,1,0,121.0,
3561-35211-1,133,121.0,3581-89516-1,123.0,100.6,1,0,1,0,0,2.1,1,0.0,0,1.3,1,1,0,121.0,
3561-35211-1,134,121.0,3581-89516-1,123.0,100.54,1,0,1,0,0,1.5,1,0.0,0,1.1,1,1,0,121.0,
3561-35211-1,135,121.0,3581-89516-1,123.0,100.22,1,0,1,0,0,0.5,1,0.0,0,0.3,1,1,0,121.0,
3561-35211-1,141,121.0,3581-89516-1,123.0,100.1,1,0,0,0,0,0.0,1,0.0,0,0.0,0,0,0,121.0,
3561-35211-1,142,121.0,3581-89516-1,123.0,100.21,1,0,1,0,0,0.4,1,0.0,0,0.3,1,1,0,121.0,
3561-35211-1,144,121.0,3581-89516-1,123.0,100.4,1,0,1,0,0,2.0,1,0.0,0,1.0,1,14,1,121.0,
3561-35211-1,145,121.0,3581-89516-1,123.0,100.13,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
3561-35211-1,146,121.0,3581-89516-1,123.0,101.01,1,0,1,0,0,5.7,1,0.0,0,2.7,1,15,1,121.0,
3561-35211-1,147,121.0,3581-89516-1,123.0,100.72,1,0,1,0,0,3.3,1,0.0,0,1.6,1,15,1,121.0,
3561-35211-1,148,121.0,3581-89516-1,123.0,101.0,1,0,1,0,0,5.2,1,0.0,0,2.7,1,1,0,121.0,
3561-35211-1,149,121.0,3581-89516-1,123.0,100.56,1,0,1,0,0,2.6,1,0.0,0,1.4,1,14,1,121.0,
3561-35211-1,150,121.0,3581-89516-1,123.0,100.73,1,0,1,0,0,2.6,1,0.0,0,1.6,1,1,0,121.0,
3561-35211-1,151,121.0,3581-89516-1,123.0,100.82,1,0,1,0,0,3.3,1,0.0,0,2.2,1,1,0,121.0,
3561-35211-1,152,121.0,3581-89516-1,123.0,100.16,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,121.0,
3561-35211-1,153,121.0,3581-89516-1,123.0,100.26,1,0,1,0,0,0.8,1,0.0,0,0.5,1,14,1,121.0,
3561-35211-1,154,121.0,3581-89516-1,123.0,100.23,1,0,1,0,0,0.6,1,0.0,0,0.3,1,14,1,121.0,
3561-35211-1,155,121.0,3581-89516-1,123.0,100.35,1,0,1,0,0,1.3,1,0.0,0,0.7,1,15,1,121.0,
3561-35211-1,157,121.0,3581-89516-1,123.0,100.29,1,0,1,0,0,1.0,1,0.0,0,0.6,1,15,1,121.0,
3561-35211-1,158,121.0,3581-89516-1,123.0,100.19,1,0,1,0,0,0.4,1,0.0,0,0.3,1,14,1,121.0,
3581-28019-1,5,121.0,2321-3581-1,123.0,101.68,2,0,1,0,0,7.0,1,0.0,0,5.9,1,1,0,121.0,
3581-28019-1,11,121.0,2321-3581-1,123.0,103.18,2,0,1,0,0,15.3,1,0.0,0,11.6,1,1,0,121.0,
3581-28019-1,26,121.0,2321-3581-1,123.0,102.35,2,0,1,0,0,18.5,1,0.0,0,8.4,1,1,0,121.0,
3581-28019-1,28,121.0,2321-3581-1,123.0,100.49,2,0,1,0,0,2.0,1,0.0,0,1.5,1,1,0,121.0,
3581-28019-1,39,121.0,2321-3581-1,123.0,103.94,1,0,1,0,0,27.1,1,0.0,0,7.7,1,1,0,121.0,
3581-28019-1,40,121.0,2321-3581-1,123.0,103.24,1,0,1,0,0,26.3,1,0.0,0,6.3,1,14,1,121.0,
3581-28019-1,56,121.0,2321-3581-1,123.0,101.19,1,0,1,0,0,9.2,1,0.0,0,2.2,1,1,0,121.0,
3581-28019-1,59,121.0,2321-3581-1,123.0,102.8,1,0,1,0,0,20.5,1,0.0,0,5.4,1,1,0,121.0,
3581-28019-1,79,121.0,2321-3581-1,123.0,101.52,1,0,1,0,0,8.5,1,0.0,0,2.8,1,1,0,121.0,
3581-28019-1,156,121.0,2321-3581-1,123.0,102.45,1,1,2,1,0,1101.7,0,500.0,0,19.3,1,14,1,121.0,T3464-3462-34641-1-w2
1071-4941-1,40,119.0,1122-1742-1,513.0,100.14,1,0,1,0,0,0.9,1,0.0,0,0.4,1,12,1,119.0,
1071-4941-1,50,119.0,3082-3122-1,634.0,100.16,2,0,1,0,0,2.2,1,0.0,0,1.0,1,5,1,119.0,
1071-4941-1,55,119.0,3082-3122-1,634.0,100.14,2,0,1,0,0,1.3,1,0.0,0,0.6,1,13,1,119.0,
1071-4941-1,99,119.0,3082-3122-1,634.0,100.12,2,0,1,0,0,0.8,1,0.0,0,0.4,1,5,1,119.0,
1071-4941-1,100,119.0,3082-3122-1,634.0,100.15,2,0,1,0,0,1.7,1,0.0,0,0.8,1,5,1,119.0,
4781-4961-1,2,112.0,3581-89516-1,123.0,100.27,1,0,1,0,0,0.5,1,0.0,0,0.4,1,1,0,112.0,
4781-4961-1,5,112.0,3581-89516-1,123.0,100.28,1,0,1,0,0,0.6,1,0.0,0,0.5,1,1,0,112.0,
4781-4961-1,15,112.0,3581-89516-1,123.0,100.15,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,112.0,
4781-4961-1,17,112.0,3581-89516-1,123.0,100.47,1,0,1,0,0,1.2,1,0.0,0,0.9,1,1,0,112.0,
4781-4961-1,30,112.0,3581-89516-1,123.0,100.33,1,0,1,0,0,0.7,1,0.0,0,0.6,1,1,0,112.0,
4781-4961-1,59,112.0,3581-89516-1,123.0,100.36,1,0,1,0,0,1.6,1,0.0,0,0.6,1,1,0,112.0,
4781-4961-1,61,112.0,3581-89516-1,123.0,100.26,1,0,1,0,0,0.9,1,0.0,0,0.4,1,1,0,112.0,
4781-4961-1,67,112.0,3581-89516-1,123.0,100.61,1,0,1,0,0,2.5,1,0.0,0,1.3,1,1,0,112.0,
4781-4961-1,68,112.0,3581-89516-1,123.0,100.54,1,0,1,0,0,1.7,1,0.0,0,1.1,1,1,0,112.0,
4781-4961-1,106,112.0,3581-89516-1,123.0,100.18,1,0,1,0,0,0.4,1,0.0,0,0.2,1,1,0,112.0,
4781-4961-1,108,112.0,3691-4041-1,192.0,100.26,1,0,1,0,0,1.2,1,0.0,0,0.5,1,2,1,112.0,
4781-4961-1,121,112.0,3581-89516-1,123.0,100.44,1,0,1,0,0,1.1,1,0.0,0,0.9,1,1,0,112.0,
4781-4961-1,123,112.0,3581-89516-1,123.0,100.31,1,0,1,0,0,0.7,1,0.0,0,0.5,1,1,0,112.0,
4781-4961-1,127,112.0,3581-89516-1,123.0,100.23,1,0,1,0,0,0.4,1,0.0,0,0.3,1,1,0,112.0,
4781-4961-1,128,112.0,3581-89516-1,123.0,100.46,1,0,1,0,0,1.5,1,0.0,0,0.8,1,1,0,112.0,
4781-4961-1,129,112.0,3581-89516-1,123.0,100.33,1,0,1,0,0,0.8,1,0.0,0,0.6,1,1,0,112.0,
4781-4961-1,130,112.0,3581-89516-1,123.0,100.91,1,0,1,0,0,2.5,1,0.0,0,1.9,1,1,0,112.0,
4781-4961-1,131,112.0,3581-89516-1,123.0,100.3,1,0,1,0,0,0.7,1,0.0,0,0.5,1,1,0,112.0,
4781-4961-1,132,112.0,3581-89516-1,123.0,100.54,1,0,1,0,0,1.5,1,0.0,0,1.0,1,1,0,112.0,
4781-4961-1,133,112.0,3581-89516-1,123.0,101.04,1,0,1,0,0,4.0,1,0.0,0,2.4,1,1,0,112.0,
4781-4961-1,134,112.0,3581-89516-1,123.0,100.94,1,0,1,0,0,2.8,1,0.0,0,2.0,1,1,0,112.0,
4781-4961-1,135,112.0,3581-89516-1,123.0,100.87,1,0,1,0,0,3.1,1,0.0,0,1.9,1,1,0,112.0,
4781-4961-1,139,112.0,3581-89516-1,123.0,100.51,1,0,1,0,0,1.4,1,0.0,0,1.2,1,1,0,112.0,
4781-4961-1,141,112.0,3581-89516-1,123.0,100.35,1,0,1,0,0,0.9,1,0.0,0,0.7,1,1,0,112.0,
4781-4961-1,142,112.0,3581-89516-1,123.0,100.81,1,0,1,0,0,2.5,1,0.0,0,1.8,1,1,0,112.0,
4781-4961-1,143,112.0,3581-89516-1,123.0,100.7,1,0,1,0,0,3.3,1,0.0,0,1.5,1,15,1,112.0,
4781-4961-1,144,112.0,3581-89516-1,123.0,100.45,1,0,1,0,0,2.4,1,0.0,0,1.1,1,15,1,112.0,
4781-4961-1,145,112.0,3581-89516-1,123.0,100.43,1,0,1,0,0,1.5,1,0.0,0,0.8,1,1,0,112.0,
4781-4961-1,146,112.0,3581-89516-1,123.0,100.99,1,0,1,0,0,5.5,1,0.0,0,2.6,1,15,1,112.0,
4781-4961-1,147,112.0,3581-89516-1,123.0,100.96,1,0,1,0,0,4.6,1,0.0,0,2.2,1,14,1,112.0,
4781-4961-1,148,112.0,3581-89516-1,123.0,100.86,1,0,1,0,0,4.3,1,0.0,0,2.2,1,1,0,112.0,
4781-4961-1,149,112.0,3581-89516-1,123.0,101.23,1,0,1,0,0,6.2,1,0.0,0,3.3,1,14,1,112.0,
4781-4961-1,150,112.0,3581-89516-1,123.0,101.32,1,0,1,0,0,5.0,1,0.0,0,3.1,1,1,0,112.0,
4781-4961-1,151,112.0,3581-89516-1,123.0,101.47,1,0,1,0,0,6.2,1,0.0,0,4.1,1,1,0,112.0,
4781-4961-1,152,112.0,3581-89516-1,123.0,100.77,1,0,1,0,0,2.8,1,0.0,0,1.6,1,1,0,112.0,
4781-4961-1,153,112.0,3581-89516-1,123.0,100.97,1,0,1,0,0,4.2,1,0.0,0,2.6,1,14,1,112.0,
4781-4961-1,154,112.0,3581-89516-1,123.0,100.84,1,0,1,0,0,3.2,1,0.0,0,1.8,1,14,1,112.0,
4781-4961-1,155,112.0,3581-89516-1,123.0,101.15,1,0,1,0,0,5.5,1,0.0,0,3.1,1,14,1,112.0,
4781-4961-1,156,112.0,3581-89516-1,123.0,100.85,1,0,1,0,0,3.5,1,0.0,0,1.9,1,15,1,112.0,
4781-4961-1,157,112.0,3581-89516-1,123.0,100.91,1,0,1,0,0,4.4,1,0.0,0,2.4,1,15,1,112.0,
4781-4961-1,158,112.0,3581-89516-1,123.0,100.89,1,0,1,0,0,4.1,1,0.0,0,2.3,1,14,1,112.0,
4781-4961-1,159,112.0,3581-89516-1,123.0,100.25,1,0,1,0,0,0.6,1,0.0,0,0.4,1,15,1,112.0,
4781-4961-1,160,112.0,3581-89516-1,123.0,100.26,1,0,1,0,0,0.6,1,0.0,0,0.4,1,1,0,112.0,
4941-50019-1,9,111.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,111.0,
4941-50019-1,18,111.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,111.0,
4941-50019-1,23,111.0,3581-89516-1,123.0,100.13,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,111.0,
4941-50019-1,24,111.0,3581-89516-1,123.0,100.19,1,0,1,0,0,0.3,1,0.0,0,0.3,1,1,0,111.0,
4941-50019-1,30,111.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,111.0,
4941-50019-1,53,111.0,1122-1742-1,513.0,100.2,1,0,1,0,0,2.7,1,0.0,0,1.0,1,13,1,111.0,
4941-50019-1,59,111.0,3581-89516-1,123.0,100.19,1,0,1,0,0,0.5,1,0.0,0,0.2,1,1,0,111.0,
4941-50019-1,61,111.0,3581-89516-1,123.0,100.17,1,0,1,0,0,0.4,1,0.0,0,0.2,1,1,0,111.0,
4941-50019-1,66,111.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.1,1,0.0,0,0.0,1,1,0,111.0,
4941-50019-1,72,111.0,3581-89516-1,123.0,100.1,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,111.0,
4941-50019-1,103,111.0,3691-4041-1,192.0,100.4,2,0,1,0,0,2.4,1,0.0,0,1.0,1,2,1,111.0,
4941-50019-1,106,111.0,3581-89516-1,123.0,100.1,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,111.0,
4941-50019-1,118,111.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,111.0,
4941-50019-1,121,111.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,111.0,
4941-50019-1,130,111.0,3581-89516-1,123.0,100.14,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,111.0,
4941-50019-1,146,111.0,3581-89516-1,123.0,100.23,1,0,1,0,0,0.8,1,0.0,0,0.4,1,14,1,111.0,
4941-50019-1,147,111.0,3581-89516-1,123.0,100.19,1,0,1,0,0,0.5,1,0.0,0,0.2,1,14,1,111.0,
4941-50019-1,148,111.0,3581-89516-1,123.0,100.18,1,0,1,0,0,0.5,1,0.0,0,0.3,1,1,0,111.0,
4941-50019-1,167,111.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,111.0,
1641-4951-1,0,105.0,2781-4951-1,106.0,110.72,1,0,1,0,0,11.4,1,0.0,0,11.4,1,1,1,105.0,
1641-4951-1,1,105.0,2781-4951-1,106.0,135.33,1,0,1,0,0,37.7,1,0.0,0,37.7,1,1,1,105.0,
1641-4951-1,2,105.0,2781-4951-1,106.0,133.91,1,0,1,0,0,36.1,1,0.0,0,36.1,1,1,1,105.0,
1641-4951-1,3,105.0,2781-4951-1,106.0,134.63,1,0,1,0,0,36.9,1,0.0,0,36.9,1,1,1,105.0,
1641-4951-1,4,105.0,2781-4951-1,106.0,134.63,1,0,1,0,0,36.9,1,0.0,0,36.9,1,1,1,105.0,
1641-4951-1,5,105.0,2781-4951-1,106.0,134.73,1,0,1,0,0,37.0,1,0.0,0,37.0,1,1,1,105.0,
1641-4951-1,6,105.0,2781-4951-1,106.0,124.25,1,0,1,0,0,25.8,1,0.0,0,25.8,1,1,1,105.0,
1641-4951-1,7,105.0,2781-4951-1,106.0,104.29,1,0,1,0,0,4.5,1,0.0,0,4.5,1,1,1,105.0,
1641-4951-1,9,105.0,2781-4951-1,106.0,126.31,1,0,1,0,0,28.0,1,0.0,0,28.0,1,1,1,105.0,
1641-4951-1,10,105.0,2781-4951-1,106.0,125.69,1,0,1,0,0,27.4,1,0.0,0,27.4,1,1,1,105.0,
1641-4951-1,11,105.0,2781-4951-1,106.0,129.31,1,0,1,0,0,31.2,1,0.0,0,31.2,1,1,1,105.0,
1641-4951-1,12,105.0,2781-4951-1,106.0,121.85,1,0,1,0,0,23.2,1,0.0,0,23.2,1,1,1,105.0,
1641-4951-1,13,105.0,2781-4951-1,106.0,116.87,1,0,1,0,0,17.9,1,0.0,0,17.9,1,1,1,105.0,
1641-4951-1,18,105.0,2781-4951-1,106.0,122.7,1,0,1,0,0,24.2,1,0.0,0,24.2,1,1,1,105.0,
1641-4951-1,19,105.0,2781-4951-1,106.0,110.2,1,0,1,0,0,10.8,1,0.0,0,10.8,1,1,1,105.0,
1641-4951-1,20,105.0,2781-4951-1,106.0,110.45,1,0,1,0,0,11.1,1,0.0,0,11.1,1,1,1,105.0,
1641-4951-1,23,105.0,2781-4951-1,106.0,135.18,1,0,1,0,0,37.5,1,0.0,0,37.5,1,1,1,105.0,
1641-4951-1,24,105.0,2781-4951-1,106.0,133.23,1,0,1,0,0,35.4,1,0.0,0,35.4,1,1,1,105.0,
1641-4951-1,26,105.0,2781-4951-1,106.0,124.36,1,0,1,0,0,25.9,1,0.0,0,25.9,1,1,1,105.0,
1641-4951-1,27,105.0,2781-4951-1,106.0,133.79,1,0,1,0,0,36.0,1,0.0,0,36.0,1,1,1,105.0,
1641-4951-1,28,105.0,2781-4951-1,106.0,132.46,1,0,1,0,0,34.6,1,0.0,0,34.6,1,1,1,105.0,
1641-4951-1,29,105.0,2781-4951-1,106.0,133.43,1,0,1,0,0,35.6,1,0.0,0,35.6,1,1,1,105.0,
1641-4951-1,30,105.0,2781-4951-1,106.0,101.65,1,0,1,0,0,1.7,1,0.0,0,1.7,1,1,1,105.0,
1641-4951-1,61,105.0,2781-4951-1,106.0,108.16,1,0,1,0,0,8.6,1,0.0,0,8.6,1,1,1,105.0,
1641-4951-1,65,105.0,2781-4951-1,106.0,119.58,1,0,1,0,0,20.8,1,0.0,0,20.8,1,1,1,105.0,
1641-4951-1,66,105.0,2781-4951-1,106.0,101.28,1,0,1,0,0,1.3,1,0.0,0,1.3,1,1,1,105.0,
1641-4951-1,67,105.0,2781-4951-1,106.0,121.47,1,0,1,0,0,22.8,1,0.0,0,22.8,1,1,1,105.0,
1641-4951-1,68,105.0,2781-4951-1,106.0,119.09,1,0,1,0,0,20.3,1,0.0,0,20.3,1,1,1,105.0,
1641-4951-1,69,105.0,2781-4951-1,106.0,117.9,1,0,1,0,0,19.0,1,0.0,0,19.0,1,1,1,105.0,
1641-4951-1,70,105.0,2781-4951-1,106.0,103.05,1,0,1,0,0,3.2,1,0.0,0,3.2,1,1,1,105.0,
1641-4951-1,71,105.0,2781-4951-1,106.0,121.18,1,0,1,0,0,22.5,1,0.0,0,22.5,1,1,1,105.0,
1641-4951-1,72,105.0,2781-4951-1,106.0,100.33,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,1,105.0,
1641-4951-1,101,105.0,2781-4951-1,106.0,113.25,1,0,1,0,0,14.1,1,0.0,0,14.1,1,1,1,105.0,
1641-4951-1,102,105.0,2781-4951-1,106.0,134.65,1,0,1,0,0,36.9,1,0.0,0,36.9,1,1,1,105.0,
1641-4951-1,103,105.0,2781-4951-1,106.0,134.36,1,0,1,0,0,36.6,1,0.0,0,36.6,1,1,1,105.0,
1641-4951-1,104,105.0,2781-4951-1,106.0,134.96,1,0,1,0,0,37.3,1,0.0,0,37.3,1,1,1,105.0,
1641-4951-1,105,105.0,2781-4951-1,106.0,134.82,1,0,1,0,0,37.1,1,0.0,0,37.1,1,1,1,105.0,
1641-4951-1,106,105.0,2781-4951-1,106.0,134.06,1,0,1,0,0,36.3,1,0.0,0,36.3,1,1,1,105.0,
1641-4951-1,107,105.0,2781-4951-1,106.0,133.22,1,0,1,0,0,35.4,1,0.0,0,35.4,1,1,1,105.0,
1641-4951-1,108,105.0,2781-4951-1,106.0,102.83,1,0,1,0,0,2.9,1,0.0,0,2.9,1,1,1,105.0,
