arm,outage,hour,broken,kind,s_nom,loading_pct,over_MW
ovl,85510-87510-1,103,2781-4951-1,Line,106.0,100.13,0.14
ovl,85510-87510-1,148,T3464-3462-34641-1-w1,Transformer,500.0,100.11,0.55
ovl,T1742-17431-1,37,3581-89516-1,Line,123.0,100.45,0.56
ovl,T1742-17431-1,50,3581-89516-1,Line,123.0,100.36,0.44
ovl,T1742-17431-1,51,T3464-3462-34641-1-w1,Transformer,500.0,100.69,3.43
ovl,T1742-17431-1,51,T3464-3462-34641-1-w2,Transformer,500.0,100.69,3.43
ovl,T1742-17431-1,52,T3464-3462-34641-1-w1,Transformer,500.0,100.59,2.96
ovl,T1742-17431-1,52,T3464-3462-34641-1-w2,Transformer,500.0,100.59,2.96
ovl,T1742-17431-1,54,T3464-3462-34641-1-w1,Transformer,500.0,100.23,1.14
ovl,T1742-17431-1,54,T3464-3462-34641-1-w2,Transformer,500.0,100.23,1.14
ovl,T1742-17431-1,55,3581-89516-1,Line,123.0,100.39,0.47
ovl,T1742-17431-1,75,3581-89516-1,Line,123.0,100.25,0.3
ovl,T1742-17431-1,96,3581-89516-1,Line,123.0,100.22,0.27
ovl,T1742-17431-1,97,3581-89516-1,Line,123.0,100.32,0.39
ovl,T1742-17431-1,99,1122-1742-1,Line,513.0,100.12,0.61
ovl,T1742-17431-1,101,T3464-3462-34641-1-w1,Transformer,500.0,100.42,2.11
ovl,T1742-17431-1,101,T3464-3462-34641-1-w2,Transformer,500.0,100.42,2.11
ovl,T1742-17431-1,108,3581-89516-1,Line,123.0,100.31,0.39
ovl,T1742-17431-1,108,T3464-3462-34641-1-w1,Transformer,500.0,100.94,4.68
ovl,T1742-17431-1,108,T3464-3462-34641-1-w2,Transformer,500.0,100.94,4.68
ovl,T1742-17431-1,109,3581-89516-1,Line,123.0,100.15,0.19
ovl,T1742-17431-1,109,T3464-3462-34641-1-w1,Transformer,500.0,100.46,2.31
ovl,T1742-17431-1,109,T3464-3462-34641-1-w2,Transformer,500.0,100.46,2.31
ovl,T54640-54630-1,54,3581-89516-1,Line,123.0,100.21,0.26
eir,T79010-79015-1,1,2781-4951-1,Line,106.0,100.16,0.17
ovl,T79010-79015-1,1,2781-4951-1,Line,106.0,100.11,0.11
eir,T79010-79015-1,23,2781-4951-1,Line,106.0,100.17,0.18
ovl,T79010-79015-1,23,2781-4951-1,Line,106.0,100.12,0.13
eir,T79010-79015-1,29,2781-4951-1,Line,106.0,100.22,0.23
ovl,T79010-79015-1,29,2781-4951-1,Line,106.0,100.15,0.16
eir,T79010-79015-1,50,1122-1742-1,Line,513.0,100.15,0.78
ovl,T79010-79015-1,50,1122-1742-1,Line,513.0,100.1,0.53
eir,T79010-79015-1,54,1122-1742-1,Line,513.0,100.16,0.84
eir,T79010-79015-1,55,1122-1742-1,Line,513.0,100.16,0.8
ovl,T79010-79015-1,55,1122-1742-1,Line,513.0,100.1,0.52
eir,T79010-79015-1,103,2781-4951-1,Line,106.0,100.24,0.26
ovl,T79010-79015-1,103,2781-4951-1,Line,106.0,100.27,0.28
ovl,T79010-79015-1,103,3691-4041-1,Line,192.0,100.46,0.88
ovl,T79010-79015-1,109,T3464-3462-34641-1-w1,Transformer,500.0,100.1,0.52
ovl,T79010-79015-1,109,T3464-3462-34641-1-w2,Transformer,500.0,100.1,0.52
eir,T79010-79015-1,114,2781-4951-1,Line,106.0,100.19,0.2
ovl,T79010-79015-1,114,2781-4951-1,Line,106.0,100.14,0.15
eir,T79010-79015-1,115,2781-4951-1,Line,106.0,100.25,0.27
ovl,T79010-79015-1,115,2781-4951-1,Line,106.0,100.16,0.17
eir,T79010-79015-1,118,2781-4951-1,Line,106.0,100.1,0.11
eir,T79010-79015-1,119,2781-4951-1,Line,106.0,100.13,0.13
eir,T79010-79015-1,136,2781-4951-1,Line,106.0,100.31,0.33
ovl,T79010-79015-1,136,2781-4951-1,Line,106.0,100.15,0.16
eir,T79010-79015-1,137,2781-4951-1,Line,106.0,100.22,0.24
ovl,T79010-79015-1,137,2781-4951-1,Line,106.0,100.14,0.14
eir,T79015-79016-1,1,2781-4951-1,Line,106.0,100.16,0.17
ovl,T79015-79016-1,1,2781-4951-1,Line,106.0,100.11,0.11
eir,T79015-79016-1,23,2781-4951-1,Line,106.0,100.17,0.18
ovl,T79015-79016-1,23,2781-4951-1,Line,106.0,100.12,0.13
eir,T79015-79016-1,29,2781-4951-1,Line,106.0,100.22,0.23
ovl,T79015-79016-1,29,2781-4951-1,Line,106.0,100.15,0.16
eir,T79015-79016-1,50,1122-1742-1,Line,513.0,100.15,0.78
ovl,T79015-79016-1,50,1122-1742-1,Line,513.0,100.1,0.53
eir,T79015-79016-1,54,1122-1742-1,Line,513.0,100.16,0.84
eir,T79015-79016-1,55,1122-1742-1,Line,513.0,100.16,0.8
ovl,T79015-79016-1,55,1122-1742-1,Line,513.0,100.1,0.52
eir,T79015-79016-1,103,2781-4951-1,Line,106.0,100.24,0.26
ovl,T79015-79016-1,103,2781-4951-1,Line,106.0,100.1,0.11
ovl,T79015-79016-1,109,T3464-3462-34641-1-w1,Transformer,500.0,100.1,0.52
ovl,T79015-79016-1,109,T3464-3462-34641-1-w2,Transformer,500.0,100.1,0.52
eir,T79015-79016-1,114,2781-4951-1,Line,106.0,100.19,0.2
ovl,T79015-79016-1,114,2781-4951-1,Line,106.0,100.14,0.15
eir,T79015-79016-1,115,2781-4951-1,Line,106.0,100.25,0.27
ovl,T79015-79016-1,115,2781-4951-1,Line,106.0,100.16,0.17
eir,T79015-79016-1,118,2781-4951-1,Line,106.0,100.1,0.11
eir,T79015-79016-1,119,2781-4951-1,Line,106.0,100.13,0.13
eir,T79015-79016-1,136,2781-4951-1,Line,106.0,100.31,0.33
ovl,T79015-79016-1,136,2781-4951-1,Line,106.0,100.15,0.16
eir,T79015-79016-1,137,2781-4951-1,Line,106.0,100.22,0.24
ovl,T79015-79016-1,137,2781-4951-1,Line,106.0,100.14,0.14
eir,T1212-1211-12121-1-w1,102,2781-4951-1,Line,106.0,100.52,0.55
ovl,T1212-1211-12121-1-w1,102,2781-4951-1,Line,106.0,100.52,0.55
eir,T1212-1211-12121-1-w1,103,2781-4951-1,Line,106.0,100.52,0.55
ovl,T1212-1211-12121-1-w1,103,2781-4951-1,Line,106.0,100.52,0.55
eir,T1212-1211-12121-1-w1,106,2781-4951-1,Line,106.0,100.52,0.55
ovl,T1212-1211-12121-1-w1,106,2781-4951-1,Line,106.0,100.52,0.55
eir,T1212-1211-12121-1-w1,107,2781-4951-1,Line,106.0,100.52,0.55
ovl,T1212-1211-12121-1-w1,107,2781-4951-1,Line,106.0,100.52,0.55
eir,T1212-1211-12121-1-w1,142,2781-4951-1,Line,106.0,100.41,0.44
ovl,T1212-1211-12121-1-w1,142,2781-4951-1,Line,106.0,100.41,0.44
eir,T1212-1211-12121-1-w1,155,2781-4951-1,Line,106.0,100.45,0.47
ovl,T1212-1211-12121-1-w1,155,2781-4951-1,Line,106.0,100.45,0.47
eir,T1212-1211-12121-1-w1,156,2781-4951-1,Line,106.0,100.48,0.51
ovl,T1212-1211-12121-1-w1,156,2781-4951-1,Line,106.0,100.48,0.51
eir,T1212-1211-12121-1-w1,157,2781-4951-1,Line,106.0,100.51,0.55
ovl,T1212-1211-12121-1-w1,157,2781-4951-1,Line,106.0,100.51,0.55
eir,T1212-1211-12121-1-w1,158,2781-4951-1,Line,106.0,100.5,0.53
ovl,T1212-1211-12121-1-w1,158,2781-4951-1,Line,106.0,100.5,0.53
eir,T1212-1211-12121-1-w2,102,2781-4951-1,Line,106.0,100.52,0.55
ovl,T1212-1211-12121-1-w2,102,2781-4951-1,Line,106.0,100.52,0.55
eir,T1212-1211-12121-1-w2,103,2781-4951-1,Line,106.0,100.52,0.55
ovl,T1212-1211-12121-1-w2,103,2781-4951-1,Line,106.0,100.52,0.55
eir,T1212-1211-12121-1-w2,106,2781-4951-1,Line,106.0,100.52,0.55
ovl,T1212-1211-12121-1-w2,106,2781-4951-1,Line,106.0,100.52,0.55
eir,T1212-1211-12121-1-w2,107,2781-4951-1,Line,106.0,100.52,0.55
ovl,T1212-1211-12121-1-w2,107,2781-4951-1,Line,106.0,100.52,0.55
eir,T1212-1211-12121-1-w2,142,2781-4951-1,Line,106.0,100.41,0.44
ovl,T1212-1211-12121-1-w2,142,2781-4951-1,Line,106.0,100.41,0.44
eir,T1212-1211-12121-1-w2,155,2781-4951-1,Line,106.0,100.45,0.47
ovl,T1212-1211-12121-1-w2,155,2781-4951-1,Line,106.0,100.45,0.47
eir,T1212-1211-12121-1-w2,156,2781-4951-1,Line,106.0,100.48,0.51
ovl,T1212-1211-12121-1-w2,156,2781-4951-1,Line,106.0,100.48,0.51
eir,T1212-1211-12121-1-w2,157,2781-4951-1,Line,106.0,100.51,0.55
ovl,T1212-1211-12121-1-w2,157,2781-4951-1,Line,106.0,100.51,0.55
eir,T1212-1211-12121-1-w2,158,2781-4951-1,Line,106.0,100.5,0.53
ovl,T1212-1211-12121-1-w2,158,2781-4951-1,Line,106.0,100.5,0.53
eir,T1212-12111-12122-2-w1,102,2781-4951-1,Line,106.0,100.52,0.55
ovl,T1212-12111-12122-2-w1,102,2781-4951-1,Line,106.0,100.52,0.55
eir,T1212-12111-12122-2-w1,103,2781-4951-1,Line,106.0,100.52,0.55
ovl,T1212-12111-12122-2-w1,103,2781-4951-1,Line,106.0,100.52,0.55
eir,T1212-12111-12122-2-w1,106,2781-4951-1,Line,106.0,100.52,0.55
ovl,T1212-12111-12122-2-w1,106,2781-4951-1,Line,106.0,100.52,0.55
eir,T1212-12111-12122-2-w1,107,2781-4951-1,Line,106.0,100.52,0.55
ovl,T1212-12111-12122-2-w1,107,2781-4951-1,Line,106.0,100.52,0.55
eir,T1212-12111-12122-2-w1,142,2781-4951-1,Line,106.0,100.41,0.44
ovl,T1212-12111-12122-2-w1,142,2781-4951-1,Line,106.0,100.41,0.44
eir,T1212-12111-12122-2-w1,155,2781-4951-1,Line,106.0,100.45,0.47
ovl,T1212-12111-12122-2-w1,155,2781-4951-1,Line,106.0,100.45,0.47
eir,T1212-12111-12122-2-w1,156,2781-4951-1,Line,106.0,100.48,0.51
ovl,T1212-12111-12122-2-w1,156,2781-4951-1,Line,106.0,100.48,0.51
eir,T1212-12111-12122-2-w1,157,2781-4951-1,Line,106.0,100.51,0.55
ovl,T1212-12111-12122-2-w1,157,2781-4951-1,Line,106.0,100.51,0.55
eir,T1212-12111-12122-2-w1,158,2781-4951-1,Line,106.0,100.5,0.53
ovl,T1212-12111-12122-2-w1,158,2781-4951-1,Line,106.0,100.5,0.53
eir,T1212-12111-12122-2-w2,102,2781-4951-1,Line,106.0,100.52,0.55
ovl,T1212-12111-12122-2-w2,102,2781-4951-1,Line,106.0,100.52,0.55
eir,T1212-12111-12122-2-w2,103,2781-4951-1,Line,106.0,100.52,0.55
ovl,T1212-12111-12122-2-w2,103,2781-4951-1,Line,106.0,100.52,0.55
eir,T1212-12111-12122-2-w2,106,2781-4951-1,Line,106.0,100.52,0.55
ovl,T1212-12111-12122-2-w2,106,2781-4951-1,Line,106.0,100.52,0.55
eir,T1212-12111-12122-2-w2,107,2781-4951-1,Line,106.0,100.52,0.55
ovl,T1212-12111-12122-2-w2,107,2781-4951-1,Line,106.0,100.52,0.55
eir,T1212-12111-12122-2-w2,142,2781-4951-1,Line,106.0,100.41,0.44
ovl,T1212-12111-12122-2-w2,142,2781-4951-1,Line,106.0,100.41,0.44
eir,T1212-12111-12122-2-w2,155,2781-4951-1,Line,106.0,100.45,0.47
ovl,T1212-12111-12122-2-w2,155,2781-4951-1,Line,106.0,100.45,0.47
eir,T1212-12111-12122-2-w2,156,2781-4951-1,Line,106.0,100.48,0.51
ovl,T1212-12111-12122-2-w2,156,2781-4951-1,Line,106.0,100.48,0.51
eir,T1212-12111-12122-2-w2,157,2781-4951-1,Line,106.0,100.51,0.55
ovl,T1212-12111-12122-2-w2,157,2781-4951-1,Line,106.0,100.51,0.55
eir,T1212-12111-12122-2-w2,158,2781-4951-1,Line,106.0,100.5,0.53
ovl,T1212-12111-12122-2-w2,158,2781-4951-1,Line,106.0,100.5,0.53
ovl,T1474-1472-14723-1-w1,99,1122-1742-1,Line,513.0,100.12,0.6
ovl,T1474-1472-14723-1-w2,99,1122-1742-1,Line,513.0,100.12,0.6
ovl,T3464-3462-34641-1-w1,37,1122-1742-1,Line,513.0,100.99,5.1
ovl,T3464-3462-34641-1-w1,102,2781-4951-1,Line,106.0,101.4,1.48
ovl,T3464-3462-34641-1-w1,103,2781-4951-1,Line,106.0,103.64,3.85
ovl,T3464-3462-34641-1-w1,106,2781-4951-1,Line,106.0,102.27,2.41
ovl,T3464-3462-34641-1-w1,107,2781-4951-1,Line,106.0,102.86,3.03
ovl,T3464-3462-34641-1-w1,141,2781-4951-1,Line,106.0,100.49,0.52
ovl,T3464-3462-34641-1-w1,142,2781-4951-1,Line,106.0,100.82,0.87
ovl,T3464-3462-34641-1-w1,150,2781-4951-1,Line,106.0,101.64,1.73
ovl,T3464-3462-34641-1-w1,155,2781-4951-1,Line,106.0,103.71,3.93
ovl,T3464-3462-34641-1-w1,156,2781-4951-1,Line,106.0,103.75,3.98
ovl,T3464-3462-34641-1-w1,157,2781-4951-1,Line,106.0,103.83,4.06
ovl,T3464-3462-34641-1-w1,158,2781-4951-1,Line,106.0,103.65,3.87
ovl,T3464-3462-34641-1-w2,37,1122-1742-1,Line,513.0,100.99,5.1
ovl,T3464-3462-34641-1-w2,102,2781-4951-1,Line,106.0,101.4,1.48
ovl,T3464-3462-34641-1-w2,103,2781-4951-1,Line,106.0,103.64,3.85
ovl,T3464-3462-34641-1-w2,106,2781-4951-1,Line,106.0,102.27,2.41
ovl,T3464-3462-34641-1-w2,107,2781-4951-1,Line,106.0,102.86,3.03
ovl,T3464-3462-34641-1-w2,141,2781-4951-1,Line,106.0,100.49,0.52
ovl,T3464-3462-34641-1-w2,142,2781-4951-1,Line,106.0,100.82,0.87
ovl,T3464-3462-34641-1-w2,150,2781-4951-1,Line,106.0,101.64,1.73
ovl,T3464-3462-34641-1-w2,155,2781-4951-1,Line,106.0,103.71,3.93
ovl,T3464-3462-34641-1-w2,156,2781-4951-1,Line,106.0,103.75,3.98
ovl,T3464-3462-34641-1-w2,157,2781-4951-1,Line,106.0,103.83,4.06
ovl,T3464-3462-34641-1-w2,158,2781-4951-1,Line,106.0,103.65,3.87
ovl,T3522-35232-35237-2-w1,103,2781-4951-1,Line,106.0,100.1,0.11
ovl,T3522-35232-35237-2-w1,103,3691-4041-1,Line,192.0,100.34,0.64
ovl,T3522-35232-35237-2-w1,108,3691-4041-1,Line,192.0,100.3,0.58
eir,T3522-35232-35237-2-w1,115,2781-4951-1,Line,106.0,100.14,0.15
ovl,T3522-35232-35237-2-w2,103,2781-4951-1,Line,106.0,100.1,0.11
ovl,T3522-35232-35237-2-w2,103,3691-4041-1,Line,192.0,100.34,0.64
ovl,T3522-35232-35237-2-w2,108,3691-4041-1,Line,192.0,100.3,0.58
eir,T3522-35232-35237-2-w2,115,2781-4951-1,Line,106.0,100.14,0.15
ovl,T3934-3942-39402-1-w1,102,2781-4951-1,Line,106.0,101.38,1.46
ovl,T3934-3942-39402-1-w1,103,2781-4951-1,Line,106.0,103.67,3.89
ovl,T3934-3942-39402-1-w1,106,2781-4951-1,Line,106.0,102.24,2.37
ovl,T3934-3942-39402-1-w1,107,2781-4951-1,Line,106.0,102.94,3.12
ovl,T3934-3942-39402-1-w1,141,2781-4951-1,Line,106.0,100.39,0.42
ovl,T3934-3942-39402-1-w1,142,2781-4951-1,Line,106.0,100.81,0.85
ovl,T3934-3942-39402-1-w1,150,2781-4951-1,Line,106.0,101.67,1.77
ovl,T3934-3942-39402-1-w1,155,2781-4951-1,Line,106.0,103.75,3.98
ovl,T3934-3942-39402-1-w1,156,2781-4951-1,Line,106.0,103.72,3.94
ovl,T3934-3942-39402-1-w1,157,2781-4951-1,Line,106.0,103.8,4.03
ovl,T3934-3942-39402-1-w1,158,2781-4951-1,Line,106.0,103.67,3.89
ovl,T3934-3942-39402-1-w2,102,2781-4951-1,Line,106.0,101.38,1.46
ovl,T3934-3942-39402-1-w2,103,2781-4951-1,Line,106.0,103.67,3.89
ovl,T3934-3942-39402-1-w2,106,2781-4951-1,Line,106.0,102.24,2.37
ovl,T3934-3942-39402-1-w2,107,2781-4951-1,Line,106.0,102.94,3.12
ovl,T3934-3942-39402-1-w2,141,2781-4951-1,Line,106.0,100.39,0.42
ovl,T3934-3942-39402-1-w2,142,2781-4951-1,Line,106.0,100.81,0.85
ovl,T3934-3942-39402-1-w2,150,2781-4951-1,Line,106.0,101.67,1.77
ovl,T3934-3942-39402-1-w2,155,2781-4951-1,Line,106.0,103.75,3.98
ovl,T3934-3942-39402-1-w2,156,2781-4951-1,Line,106.0,103.72,3.94
ovl,T3934-3942-39402-1-w2,157,2781-4951-1,Line,106.0,103.8,4.03
ovl,T3934-3942-39402-1-w2,158,2781-4951-1,Line,106.0,103.67,3.89
ovl,T3954-3942-39421-2-w1,102,2781-4951-1,Line,106.0,100.68,0.72
ovl,T3954-3942-39421-2-w1,103,2781-4951-1,Line,106.0,102.92,3.09
ovl,T3954-3942-39421-2-w1,106,2781-4951-1,Line,106.0,101.54,1.63
ovl,T3954-3942-39421-2-w1,107,2781-4951-1,Line,106.0,102.25,2.38
ovl,T3954-3942-39421-2-w1,142,2781-4951-1,Line,106.0,100.14,0.15
ovl,T3954-3942-39421-2-w1,150,2781-4951-1,Line,106.0,100.95,1.01
ovl,T3954-3942-39421-2-w1,155,2781-4951-1,Line,106.0,102.97,3.15
ovl,T3954-3942-39421-2-w1,156,2781-4951-1,Line,106.0,102.95,3.12
ovl,T3954-3942-39421-2-w1,157,2781-4951-1,Line,106.0,103.01,3.19
ovl,T3954-3942-39421-2-w1,158,2781-4951-1,Line,106.0,102.92,3.1
ovl,T3954-3942-39421-2-w2,102,2781-4951-1,Line,106.0,100.68,0.72
ovl,T3954-3942-39421-2-w2,103,2781-4951-1,Line,106.0,102.92,3.09
ovl,T3954-3942-39421-2-w2,106,2781-4951-1,Line,106.0,101.54,1.63
ovl,T3954-3942-39421-2-w2,107,2781-4951-1,Line,106.0,102.25,2.38
ovl,T3954-3942-39421-2-w2,142,2781-4951-1,Line,106.0,100.14,0.15
ovl,T3954-3942-39421-2-w2,150,2781-4951-1,Line,106.0,100.95,1.01
ovl,T3954-3942-39421-2-w2,155,2781-4951-1,Line,106.0,102.97,3.15
ovl,T3954-3942-39421-2-w2,156,2781-4951-1,Line,106.0,102.95,3.12
ovl,T3954-3942-39421-2-w2,157,2781-4951-1,Line,106.0,103.01,3.19
ovl,T3954-3942-39421-2-w2,158,2781-4951-1,Line,106.0,102.92,3.1
eir,T4384-4382-43821-1-w1,1,2781-4951-1,Line,106.0,100.14,0.15
eir,T4384-4382-43821-1-w1,2,2781-4951-1,Line,106.0,100.12,0.13
eir,T4384-4382-43821-1-w1,3,2781-4951-1,Line,106.0,100.14,0.15
ovl,T4384-4382-43821-1-w1,3,2781-4951-1,Line,106.0,100.11,0.11
eir,T4384-4382-43821-1-w1,4,2781-4951-1,Line,106.0,100.14,0.15
eir,T4384-4382-43821-1-w1,5,2781-4951-1,Line,106.0,100.14,0.15
ovl,T4384-4382-43821-1-w1,5,2781-4951-1,Line,106.0,100.11,0.11
eir,T4384-4382-43821-1-w1,19,2781-4951-1,Line,106.0,100.11,0.11
eir,T4384-4382-43821-1-w1,20,2781-4951-1,Line,106.0,100.11,0.12
eir,T4384-4382-43821-1-w1,23,2781-4951-1,Line,106.0,100.15,0.16
ovl,T4384-4382-43821-1-w1,23,2781-4951-1,Line,106.0,100.11,0.12
eir,T4384-4382-43821-1-w1,24,2781-4951-1,Line,106.0,100.14,0.15
eir,T4384-4382-43821-1-w1,27,2781-4951-1,Line,106.0,100.15,0.16
ovl,T4384-4382-43821-1-w1,27,2781-4951-1,Line,106.0,100.11,0.12
eir,T4384-4382-43821-1-w1,28,2781-4951-1,Line,106.0,100.19,0.21
ovl,T4384-4382-43821-1-w1,28,2781-4951-1,Line,106.0,100.12,0.12
eir,T4384-4382-43821-1-w1,29,2781-4951-1,Line,106.0,100.18,0.19
ovl,T4384-4382-43821-1-w1,29,2781-4951-1,Line,106.0,100.12,0.13
ovl,T4384-4382-43821-1-w1,100,T3464-3462-34641-1-w1,Transformer,500.0,100.13,0.63
ovl,T4384-4382-43821-1-w1,100,T3464-3462-34641-1-w2,Transformer,500.0,100.13,0.63
eir,T4384-4382-43821-1-w1,102,2781-4951-1,Line,106.0,100.14,0.14
ovl,T4384-4382-43821-1-w1,102,2781-4951-1,Line,106.0,100.1,0.11
ovl,T4384-4382-43821-1-w1,103,2781-4951-1,Line,106.0,101.95,2.07
eir,T4384-4382-43821-1-w1,104,2781-4951-1,Line,106.0,100.12,0.12
eir,T4384-4382-43821-1-w1,105,2781-4951-1,Line,106.0,100.13,0.13
eir,T4384-4382-43821-1-w1,106,2781-4951-1,Line,106.0,100.23,0.24
ovl,T4384-4382-43821-1-w1,106,2781-4951-1,Line,106.0,100.14,0.14
ovl,T4384-4382-43821-1-w1,107,2781-4951-1,Line,106.0,100.81,0.86
eir,T4384-4382-43821-1-w1,114,2781-4951-1,Line,106.0,100.15,0.15
ovl,T4384-4382-43821-1-w1,114,2781-4951-1,Line,106.0,100.12,0.13
eir,T4384-4382-43821-1-w1,115,2781-4951-1,Line,106.0,100.16,0.17
ovl,T4384-4382-43821-1-w1,115,2781-4951-1,Line,106.0,100.11,0.11
eir,T4384-4382-43821-1-w1,118,2781-4951-1,Line,106.0,100.16,0.17
ovl,T4384-4382-43821-1-w1,118,2781-4951-1,Line,106.0,100.12,0.13
eir,T4384-4382-43821-1-w1,119,2781-4951-1,Line,106.0,100.12,0.13
eir,T4384-4382-43821-1-w1,120,2781-4951-1,Line,106.0,100.12,0.13
eir,T4384-4382-43821-1-w1,121,2781-4951-1,Line,106.0,100.14,0.15
ovl,T4384-4382-43821-1-w1,121,2781-4951-1,Line,106.0,100.11,0.12
eir,T4384-4382-43821-1-w1,122,2781-4951-1,Line,106.0,100.18,0.2
ovl,T4384-4382-43821-1-w1,122,2781-4951-1,Line,106.0,100.12,0.13
eir,T4384-4382-43821-1-w1,131,2781-4951-1,Line,106.0,100.15,0.16
eir,T4384-4382-43821-1-w1,136,2781-4951-1,Line,106.0,100.26,0.27
ovl,T4384-4382-43821-1-w1,136,2781-4951-1,Line,106.0,100.13,0.13
eir,T4384-4382-43821-1-w1,137,2781-4951-1,Line,106.0,100.19,0.21
ovl,T4384-4382-43821-1-w1,137,2781-4951-1,Line,106.0,100.12,0.13
eir,T4384-4382-43821-1-w1,138,2781-4951-1,Line,106.0,100.17,0.18
ovl,T4384-4382-43821-1-w1,138,2781-4951-1,Line,106.0,100.12,0.13
eir,T4384-4382-43821-1-w1,140,2781-4951-1,Line,106.0,100.18,0.19
ovl,T4384-4382-43821-1-w1,140,2781-4951-1,Line,106.0,100.13,0.14
eir,T4384-4382-43821-1-w1,141,2781-4951-1,Line,106.0,100.19,0.2
ovl,T4384-4382-43821-1-w1,141,2781-4951-1,Line,106.0,100.14,0.14
eir,T4384-4382-43821-1-w1,142,2781-4951-1,Line,106.0,100.18,0.19
ovl,T4384-4382-43821-1-w1,142,2781-4951-1,Line,106.0,100.13,0.14
ovl,T4384-4382-43821-1-w1,155,2781-4951-1,Line,106.0,101.9,2.01
ovl,T4384-4382-43821-1-w1,156,2781-4951-1,Line,106.0,101.7,1.8
ovl,T4384-4382-43821-1-w1,157,2781-4951-1,Line,106.0,102.2,2.33
ovl,T4384-4382-43821-1-w1,158,2781-4951-1,Line,106.0,101.74,1.85
eir,T4384-4382-43821-1-w2,1,2781-4951-1,Line,106.0,100.14,0.15
eir,T4384-4382-43821-1-w2,2,2781-4951-1,Line,106.0,100.12,0.13
eir,T4384-4382-43821-1-w2,3,2781-4951-1,Line,106.0,100.14,0.15
ovl,T4384-4382-43821-1-w2,3,2781-4951-1,Line,106.0,100.11,0.11
eir,T4384-4382-43821-1-w2,4,2781-4951-1,Line,106.0,100.14,0.15
eir,T4384-4382-43821-1-w2,5,2781-4951-1,Line,106.0,100.14,0.15
ovl,T4384-4382-43821-1-w2,5,2781-4951-1,Line,106.0,100.11,0.11
eir,T4384-4382-43821-1-w2,19,2781-4951-1,Line,106.0,100.11,0.11
eir,T4384-4382-43821-1-w2,20,2781-4951-1,Line,106.0,100.11,0.12
eir,T4384-4382-43821-1-w2,23,2781-4951-1,Line,106.0,100.15,0.16
ovl,T4384-4382-43821-1-w2,23,2781-4951-1,Line,106.0,100.11,0.12
eir,T4384-4382-43821-1-w2,24,2781-4951-1,Line,106.0,100.14,0.15
eir,T4384-4382-43821-1-w2,27,2781-4951-1,Line,106.0,100.15,0.16
ovl,T4384-4382-43821-1-w2,27,2781-4951-1,Line,106.0,100.11,0.12
eir,T4384-4382-43821-1-w2,28,2781-4951-1,Line,106.0,100.19,0.21
ovl,T4384-4382-43821-1-w2,28,2781-4951-1,Line,106.0,100.12,0.12
eir,T4384-4382-43821-1-w2,29,2781-4951-1,Line,106.0,100.18,0.19
ovl,T4384-4382-43821-1-w2,29,2781-4951-1,Line,106.0,100.12,0.13
ovl,T4384-4382-43821-1-w2,100,T3464-3462-34641-1-w1,Transformer,500.0,100.13,0.63
ovl,T4384-4382-43821-1-w2,100,T3464-3462-34641-1-w2,Transformer,500.0,100.13,0.63
eir,T4384-4382-43821-1-w2,102,2781-4951-1,Line,106.0,100.14,0.14
ovl,T4384-4382-43821-1-w2,102,2781-4951-1,Line,106.0,100.1,0.11
ovl,T4384-4382-43821-1-w2,103,2781-4951-1,Line,106.0,101.95,2.07
eir,T4384-4382-43821-1-w2,104,2781-4951-1,Line,106.0,100.12,0.12
eir,T4384-4382-43821-1-w2,105,2781-4951-1,Line,106.0,100.13,0.13
eir,T4384-4382-43821-1-w2,106,2781-4951-1,Line,106.0,100.23,0.24
ovl,T4384-4382-43821-1-w2,106,2781-4951-1,Line,106.0,100.14,0.14
ovl,T4384-4382-43821-1-w2,107,2781-4951-1,Line,106.0,100.81,0.86
eir,T4384-4382-43821-1-w2,114,2781-4951-1,Line,106.0,100.15,0.15
ovl,T4384-4382-43821-1-w2,114,2781-4951-1,Line,106.0,100.12,0.13
eir,T4384-4382-43821-1-w2,115,2781-4951-1,Line,106.0,100.16,0.17
ovl,T4384-4382-43821-1-w2,115,2781-4951-1,Line,106.0,100.11,0.11
eir,T4384-4382-43821-1-w2,118,2781-4951-1,Line,106.0,100.16,0.17
ovl,T4384-4382-43821-1-w2,118,2781-4951-1,Line,106.0,100.12,0.13
eir,T4384-4382-43821-1-w2,119,2781-4951-1,Line,106.0,100.12,0.13
eir,T4384-4382-43821-1-w2,120,2781-4951-1,Line,106.0,100.12,0.13
eir,T4384-4382-43821-1-w2,121,2781-4951-1,Line,106.0,100.14,0.15
ovl,T4384-4382-43821-1-w2,121,2781-4951-1,Line,106.0,100.11,0.12
eir,T4384-4382-43821-1-w2,122,2781-4951-1,Line,106.0,100.18,0.2
ovl,T4384-4382-43821-1-w2,122,2781-4951-1,Line,106.0,100.12,0.13
eir,T4384-4382-43821-1-w2,131,2781-4951-1,Line,106.0,100.15,0.16
eir,T4384-4382-43821-1-w2,136,2781-4951-1,Line,106.0,100.26,0.27
ovl,T4384-4382-43821-1-w2,136,2781-4951-1,Line,106.0,100.13,0.13
eir,T4384-4382-43821-1-w2,137,2781-4951-1,Line,106.0,100.19,0.21
ovl,T4384-4382-43821-1-w2,137,2781-4951-1,Line,106.0,100.12,0.13
eir,T4384-4382-43821-1-w2,138,2781-4951-1,Line,106.0,100.17,0.18
